region,year,month,price_cowpeas,price_groundnuts,price_maize,price_millet,price_rice,price_sorghum,price_lag1,price_change_pct,price_volatility_3m,price_shock_flag
Eastern,2009,7,11.83,11.2,4.93,4.64,9.78,3.82,4.52,9.07,20.057,0
Eastern,2009,8,12.2,11.74,5.69,5.04,9.86,4.51,4.93,15.42,5.007,0
Eastern,2009,9,11.0,12.62,5.31,4.87,10.07,4.1,5.69,-6.68,11.378,0
Eastern,2009,10,10.52,11.91,4.83,4.91,9.44,3.73,5.31,-9.04,13.492,0
Eastern,2009,11,11.63,11.69,4.56,4.39,10.49,3.86,4.83,-5.59,1.764,0
Eastern,2009,12,11.61,12.4,5.49,5.75,10.3,4.27,4.56,20.39,16.088,1
Eastern,2010,1,12.88,13.18,6.11,6.5,9.69,5.33,5.49,11.29,13.183,0
Eastern,2010,2,12.84,13.06,5.73,6.45,10.43,5.03,6.11,-6.22,13.525,0
Eastern,2010,3,13.0,11.33,5.04,5.97,10.7,4.31,5.73,-12.04,12.143,0
Eastern,2010,4,10.82,11.49,5.1,5.39,9.68,3.82,5.04,1.19,6.631,0
Eastern,2010,5,11.23,11.15,4.58,4.64,10.99,4.17,5.1,-10.2,7.166,0
Eastern,2010,6,10.39,11.15,4.96,4.8,10.27,4.13,4.58,8.3,9.332,0
Eastern,2010,7,11.04,11.94,5.28,5.26,8.95,4.37,4.96,6.45,10.189,0
Eastern,2010,8,11.72,12.4,5.57,5.52,11.16,4.61,5.28,5.49,1.428,0
Eastern,2010,9,11.83,13.99,5.89,4.47,11.43,4.39,5.57,5.75,0.497,0
Eastern,2010,10,12.55,12.91,5.14,4.7,10.17,4.18,5.89,-12.73,10.595,0
Eastern,2010,11,11.97,13.25,4.64,5.03,9.94,4.49,5.14,-9.73,9.917,0
Eastern,2010,12,12.81,12.5,6.19,5.94,11.64,5.44,4.64,33.41,25.817,1
Eastern,2011,1,13.85,12.93,6.35,7.42,10.64,6.02,6.19,2.58,22.223,0
Eastern,2011,2,15.39,13.54,5.98,6.96,11.79,5.41,6.35,-5.83,20.66,0
Eastern,2011,3,14.31,13.77,5.76,6.03,10.12,4.71,5.98,-3.68,4.369,0
Eastern,2011,4,11.85,12.38,4.8,5.45,11.97,4.5,5.76,-16.67,6.963,0
Eastern,2011,5,12.21,11.58,4.4,5.41,11.85,4.04,4.8,-8.33,6.582,0
Eastern,2011,6,12.26,11.85,5.4,5.32,11.62,4.78,4.4,22.73,20.763,1
Eastern,2011,7,13.29,14.28,5.67,5.17,10.24,4.75,5.4,5.0,15.582,0
Eastern,2011,8,15.45,13.46,6.69,5.63,11.24,4.76,5.67,17.99,9.179,0
Eastern,2011,9,13.11,13.75,6.23,5.43,12.1,4.68,6.69,-6.88,12.439,0
Eastern,2011,10,13.42,14.7,5.97,4.92,10.61,4.63,6.23,-4.17,13.644,0
Eastern,2011,11,13.38,13.15,5.57,5.47,11.35,4.31,5.97,-6.7,1.515,0
Eastern,2011,12,15.11,12.6,6.48,6.17,11.95,5.43,5.57,16.34,12.635,0
Eastern,2012,1,15.54,17.13,7.45,7.53,11.11,6.31,6.48,14.97,12.925,0
Eastern,2012,2,14.48,14.59,6.76,7.4,12.63,5.63,7.45,-9.26,14.401,0
Eastern,2012,3,13.54,12.51,5.76,6.32,12.58,4.86,6.76,-14.79,15.829,0
Eastern,2012,4,14.1,13.79,5.5,5.52,12.14,4.48,5.76,-4.51,5.145,0
Eastern,2012,5,13.12,12.28,4.94,5.43,12.32,4.17,5.5,-10.18,5.149,0
Eastern,2012,6,13.06,12.58,5.34,5.26,11.8,4.26,4.94,8.1,9.357,0
Eastern,2012,7,13.97,13.21,6.23,6.13,12.55,4.71,5.34,16.67,13.715,0
Eastern,2012,8,15.3,16.04,6.49,5.74,11.9,4.85,6.23,4.17,6.392,0
Eastern,2012,9,15.07,17.01,6.48,5.09,12.21,5.29,6.49,-0.15,8.735,0
Eastern,2012,10,14.28,14.37,6.27,5.7,12.09,4.62,6.48,-3.24,3.722,0
Eastern,2012,11,12.95,15.31,5.78,5.4,13.36,4.75,6.27,-7.81,3.854,0
Eastern,2012,12,15.69,13.22,7.09,6.47,13.29,5.27,5.78,22.66,16.432,1
Eastern,2013,1,16.02,17.25,7.34,8.16,11.97,6.8,7.09,3.53,15.4,0
Eastern,2013,2,17.39,16.1,7.24,7.58,13.51,5.95,7.34,-1.36,12.694,0
Eastern,2013,3,15.61,15.48,6.35,6.58,12.23,4.92,7.24,-12.29,8.1,0
Eastern,2013,4,14.91,13.76,5.76,6.28,13.99,4.9,6.35,-9.29,5.647,0
Eastern,2013,5,15.02,14.16,5.18,5.89,13.88,4.71,5.76,-10.07,1.557,0
Eastern,2013,6,14.33,13.64,5.7,6.23,14.36,5.18,5.18,10.04,11.392,0
Eastern,2013,7,15.77,14.7,6.5,5.87,13.2,5.02,5.7,14.04,12.921,0
Eastern,2013,8,15.29,15.4,7.48,6.41,12.89,5.38,6.5,15.08,2.661,0
Eastern,2013,9,15.74,16.2,6.72,6.14,12.94,4.72,7.48,-10.16,14.282,0
Eastern,2013,10,14.7,16.56,6.86,5.68,13.46,5.17,6.72,2.08,12.622,0
Eastern,2013,11,13.07,15.12,6.0,5.91,12.6,4.89,6.86,-12.54,7.845,0
Eastern,2013,12,16.77,17.16,7.37,7.28,11.73,5.67,6.0,22.83,17.773,1
Eastern,2014,1,20.27,19.83,8.68,9.68,14.72,7.25,7.37,17.77,19.128,0
Eastern,2014,2,20.31,19.85,8.83,8.63,15.13,6.96,8.68,1.73,11.016,0
Eastern,2014,3,20.18,18.13,8.0,7.99,15.59,6.43,8.83,-9.4,13.659,0
Eastern,2014,4,16.31,16.18,6.87,6.8,15.55,5.31,8.0,-14.12,8.138,0
Eastern,2014,5,15.33,16.47,6.25,6.41,15.43,5.67,6.87,-9.02,2.841,0
Eastern,2014,6,17.58,16.07,6.32,6.67,16.3,5.28,6.25,1.12,7.758,0
Eastern,2014,7,17.49,17.54,7.77,7.63,14.8,5.38,6.32,22.94,16.332,1
Eastern,2014,8,18.77,17.49,8.52,8.26,15.03,6.73,7.77,9.65,10.996,0
Eastern,2014,9,17.3,20.69,8.43,7.62,17.27,5.69,8.52,-1.06,12.023,0
Eastern,2014,10,19.13,18.25,7.17,6.64,13.2,5.86,8.43,-14.95,12.334,0
Eastern,2014,11,17.54,18.03,7.43,6.97,16.66,5.65,7.17,3.63,9.662,0
Eastern,2014,12,18.4,16.6,8.77,7.52,16.3,6.82,7.43,18.03,16.534,0
Eastern,2015,1,23.13,20.42,8.98,9.87,15.93,7.71,8.77,2.39,8.694,0
Eastern,2015,2,19.61,18.55,8.71,9.04,16.72,7.78,8.98,-3.01,10.927,0
Eastern,2015,3,19.86,18.87,7.62,9.28,16.66,5.99,8.71,-12.51,7.543,0
Eastern,2015,4,19.26,17.61,6.86,7.45,14.97,6.03,7.62,-9.97,4.918,0
Eastern,2015,5,18.48,18.11,6.6,7.02,15.44,5.71,6.86,-3.79,4.485,0
Eastern,2015,6,16.25,18.09,7.12,7.0,15.91,5.55,6.6,7.88,9.065,0
Eastern,2015,7,18.36,19.48,8.55,7.34,14.64,6.06,7.12,20.08,11.936,1
Eastern,2015,8,20.43,19.81,8.75,8.08,16.45,6.05,8.55,2.34,9.076,0
Eastern,2015,9,21.24,19.05,8.17,7.26,17.06,5.75,8.75,-6.63,13.593,0
Eastern,2015,10,20.2,19.48,8.49,7.34,17.57,5.96,8.17,3.92,5.69,0
Eastern,2015,11,18.61,18.64,8.18,7.68,16.75,6.34,8.49,-3.65,5.439,0
Eastern,2015,12,20.16,16.52,9.42,8.85,16.13,7.12,8.18,15.16,9.464,0
Eastern,2016,1,19.62,18.48,9.46,9.17,15.2,7.64,9.42,0.42,9.897,0
Eastern,2016,2,20.39,19.59,8.23,8.6,15.04,6.93,9.46,-13.0,14.085,0
Eastern,2016,3,20.44,16.72,7.5,8.42,15.76,6.49,8.23,-8.87,6.873,0
Eastern,2016,4,17.15,16.05,6.49,6.94,15.2,5.83,7.5,-13.47,2.531,0
Eastern,2016,5,16.27,14.44,6.82,6.35,15.98,5.09,6.49,5.08,9.66,0
Eastern,2016,6,17.52,15.51,6.75,6.84,15.17,5.62,6.82,-1.03,9.453,0
Eastern,2016,7,18.51,17.66,7.45,6.72,16.43,5.59,6.75,10.37,5.705,0
Eastern,2016,8,18.12,17.8,8.19,7.28,15.64,6.09,7.45,9.93,6.459,0
Eastern,2016,9,17.44,18.15,8.26,7.1,15.1,6.33,8.19,0.85,5.374,0
Eastern,2016,10,16.29,19.57,7.69,6.41,15.38,5.5,8.26,-6.9,8.424,0
Eastern,2016,11,17.06,16.91,7.37,6.1,16.28,5.25,7.69,-4.16,3.93,0
Eastern,2016,12,17.87,17.32,8.35,8.41,14.77,6.16,7.37,13.3,10.957,0
Eastern,2017,1,21.84,20.5,9.21,8.69,15.74,7.34,8.35,10.3,9.336,0
Eastern,2017,2,19.19,17.91,8.5,8.62,16.76,8.55,9.21,-7.71,11.364,0
Eastern,2017,3,21.75,17.09,8.37,8.64,16.39,6.75,8.5,-1.53,9.152,0
Eastern,2017,4,17.98,16.89,6.42,7.36,15.12,4.86,8.37,-23.3,11.219,0
Eastern,2017,5,16.71,16.46,6.84,6.8,16.36,5.56,6.42,6.54,15.435,0
Eastern,2017,6,17.0,16.0,7.5,6.57,15.09,5.66,6.84,9.65,18.192,0
Eastern,2017,7,17.72,18.6,7.21,7.13,16.4,6.35,7.5,-3.87,7.081,0
Eastern,2017,8,21.07,19.95,8.73,7.92,17.44,6.01,7.21,21.08,12.49,1
Eastern,2017,9,20.33,19.91,8.81,7.29,16.44,5.78,8.73,0.92,13.241,0
Eastern,2017,10,18.85,19.87,7.73,6.55,15.52,5.75,8.81,-12.26,16.791,0
Eastern,2017,11,16.78,18.04,7.76,6.7,16.36,5.61,7.73,0.39,7.461,0
Eastern,2017,12,19.86,17.57,8.49,8.41,16.74,7.02,7.76,9.41,10.886,0
Eastern,2018,1,21.15,22.41,9.77,10.38,17.56,7.67,8.49,15.08,7.408,0
Eastern,2018,2,19.19,19.48,9.54,9.49,17.62,7.88,9.77,-2.35,8.891,0
Eastern,2018,3,20.44,18.81,8.88,8.14,15.87,6.28,9.54,-6.92,11.61,0
Eastern,2018,4,19.82,17.66,7.49,8.03,16.58,6.16,8.88,-15.65,6.758,0
Eastern,2018,5,17.91,17.66,6.56,6.89,17.25,5.46,7.49,-12.42,4.414,0
Eastern,2018,6,18.24,18.41,7.34,7.34,16.47,6.27,6.56,11.89,15.055,0
Eastern,2018,7,20.49,19.11,7.56,7.25,17.48,6.14,7.34,3.0,12.3,0
Eastern,2018,8,21.47,21.29,9.04,9.03,15.97,6.95,7.56,19.58,8.297,0
Eastern,2018,9,22.69,21.57,9.22,8.17,17.41,5.57,9.04,1.99,9.877,0
Eastern,2018,10,17.55,21.36,7.83,7.0,18.14,5.92,9.22,-15.08,17.331,0
Eastern,2018,11,17.96,20.69,7.93,7.34,17.37,6.4,7.83,1.28,9.657,0
Eastern,2018,12,21.87,18.69,8.94,8.5,17.55,7.0,7.93,12.74,13.982,0
Eastern,2019,1,23.6,23.87,11.11,10.44,18.2,7.42,8.94,24.27,11.495,1
Eastern,2019,2,23.31,21.14,9.57,10.05,17.14,7.52,11.11,-13.86,19.555,0
Eastern,2019,3,21.55,20.0,8.93,9.44,18.14,6.93,9.57,-6.69,20.264,0
Eastern,2019,4,20.42,19.48,7.85,7.36,17.64,5.89,8.93,-12.09,3.735,0
Eastern,2019,5,19.36,18.38,7.61,7.18,16.92,6.37,7.85,-3.06,4.544,0
Eastern,2019,6,17.49,19.69,8.21,7.84,18.6,6.66,7.61,7.88,10.0,0
Eastern,2019,7,20.64,18.76,8.7,8.45,19.12,6.76,8.21,5.97,5.843,0
Eastern,2019,8,21.03,19.45,9.34,8.05,18.97,7.27,8.7,7.36,0.987,0
Eastern,2019,9,22.58,22.64,8.76,8.36,18.81,6.42,9.34,-6.21,7.466,0
Eastern,2019,10,21.02,21.0,9.55,7.12,18.53,6.87,8.76,9.02,8.355,0
Eastern,2019,11,21.57,20.09,8.72,7.5,18.46,6.62,9.55,-8.69,9.589,0
Eastern,2019,12,21.92,20.38,8.65,8.8,18.12,7.3,8.72,-0.8,8.873,0
Eastern,2020,1,22.88,23.89,10.52,10.84,17.66,7.74,8.65,21.62,15.725,1
Eastern,2020,2,21.27,20.92,10.0,11.23,16.44,7.14,10.52,-4.94,14.29,0
Eastern,2020,3,22.18,20.33,9.68,9.4,16.96,7.41,10.0,-3.2,14.858,0
Eastern,2020,4,21.54,18.9,7.63,8.05,18.49,5.86,9.68,-21.18,9.917,0
Eastern,2020,5,20.74,18.66,7.81,7.54,17.36,5.97,7.63,2.36,12.304,0
Eastern,2020,6,19.56,19.73,7.97,7.67,18.99,6.71,7.81,2.05,13.502,0
Eastern,2020,7,20.92,21.89,8.52,7.91,20.31,6.35,7.97,6.9,2.715,0
Eastern,2020,8,22.66,21.31,10.68,8.77,15.72,8.04,8.52,25.35,12.294,1
Eastern,2020,9,23.1,22.85,9.12,8.29,17.9,6.91,10.68,-14.61,20.0,0
Eastern,2020,10,22.71,21.68,9.6,7.71,20.94,7.13,9.12,5.26,19.98,0
Eastern,2020,11,19.95,20.28,8.03,7.7,19.74,6.85,9.6,-16.35,12.006,0
Eastern,2020,12,22.07,23.48,9.89,9.79,18.91,6.65,8.03,23.16,19.784,1
Eastern,2021,1,27.86,22.76,11.42,11.08,18.57,9.06,9.89,15.47,20.947,0
Eastern,2021,2,27.66,22.18,10.58,10.52,19.71,8.39,11.42,-7.36,15.874,0
Eastern,2021,3,23.68,20.34,9.52,9.57,20.16,7.3,10.58,-10.02,14.012,0
Eastern,2021,4,23.35,20.75,8.82,7.55,18.06,6.6,9.52,-7.35,1.539,0
Eastern,2021,5,23.31,20.39,7.85,8.41,20.79,6.82,8.82,-11.0,1.889,0
Eastern,2021,6,22.46,22.0,9.05,7.35,19.8,7.36,7.85,15.29,14.242,0
Eastern,2021,7,21.47,22.31,9.61,7.81,20.4,6.62,9.05,6.19,13.351,0
Eastern,2021,8,23.71,22.82,10.8,9.45,20.55,7.46,9.61,12.38,4.647,0
Eastern,2021,9,21.59,24.83,10.16,8.14,19.93,7.58,10.8,-5.93,9.314,0
Eastern,2021,10,21.47,23.83,9.77,7.34,20.13,6.81,10.16,-3.84,10.023,0
Eastern,2021,11,21.43,20.81,8.63,8.76,20.27,6.82,9.77,-11.67,4.054,0
Eastern,2021,12,24.18,23.92,10.06,9.75,19.47,7.98,8.63,16.57,14.58,0
Eastern,2022,1,31.86,32.23,14.05,15.83,25.67,12.51,10.06,39.66,25.708,1
Eastern,2022,2,28.56,29.68,13.62,13.19,24.62,11.28,14.05,-3.06,21.383,0
Eastern,2022,3,32.03,27.05,11.75,11.66,25.03,10.46,13.62,-13.73,28.253,0
Eastern,2022,4,29.85,25.12,10.77,10.83,27.08,9.3,11.75,-8.34,5.335,0
Eastern,2022,5,28.42,24.96,10.32,9.83,25.15,8.29,10.77,-4.18,4.788,0
Eastern,2022,6,27.19,22.4,11.78,10.7,25.81,8.93,10.32,14.15,11.966,0
Eastern,2022,7,28.9,26.97,12.64,11.48,25.15,10.04,11.78,7.3,9.262,0
Eastern,2022,8,31.11,33.13,12.55,12.27,24.99,9.07,12.64,-0.71,7.438,0
Eastern,2022,9,31.46,32.39,13.06,11.0,28.0,9.51,12.55,4.06,4.029,0
Eastern,2022,10,29.25,30.19,12.19,11.35,23.75,9.24,13.06,-6.66,5.371,0
Eastern,2022,11,24.69,29.68,11.67,10.15,25.77,8.61,12.19,-4.27,5.628,0
Eastern,2022,12,33.32,29.52,13.71,13.14,24.24,10.01,11.67,17.48,13.301,0
Eastern,2023,1,26.86,25.88,12.68,12.29,22.0,9.25,13.71,-7.51,13.59,0
Eastern,2023,2,25.9,23.73,10.59,12.59,20.7,9.31,12.68,-16.48,17.598,0
Eastern,2023,3,25.91,22.1,10.17,11.17,20.35,8.42,10.59,-3.97,6.448,0
Eastern,2023,4,24.12,21.09,9.22,9.14,18.98,7.34,10.17,-9.34,6.276,0
Eastern,2023,5,22.11,21.85,8.51,8.75,22.62,6.5,9.22,-7.7,2.752,0
Eastern,2023,6,22.26,22.5,8.85,9.36,19.64,7.82,8.51,4.0,7.275,0
Eastern,2023,7,23.83,24.77,9.8,8.86,21.62,7.98,8.85,10.73,9.326,0
Eastern,2023,8,26.05,25.78,11.0,8.73,22.16,7.85,9.8,12.24,4.387,0
Eastern,2023,9,24.64,23.91,11.16,8.81,23.55,7.33,11.0,1.45,5.843,0
Eastern,2023,10,24.88,24.31,10.1,8.61,20.72,7.02,11.16,-9.5,10.87,0
Eastern,2023,11,21.65,22.21,9.75,9.42,20.46,7.6,10.1,-3.47,5.484,0
Eastern,2023,12,28.52,21.59,10.72,11.37,20.98,7.65,9.75,9.95,9.956,0
Eastern,2024,1,30.13,27.51,12.15,12.78,20.88,10.2,10.72,13.34,8.89,0
Eastern,2024,2,28.3,25.7,11.58,12.14,19.55,9.08,12.15,-4.69,9.582,0
Eastern,2024,3,27.93,23.88,9.57,10.52,23.41,8.22,11.58,-17.36,15.428,0
Eastern,2024,4,23.48,23.11,9.91,10.43,21.26,6.06,9.57,3.55,10.533,0
Eastern,2024,5,24.37,22.3,8.66,9.52,21.61,6.53,9.91,-12.61,10.962,0
Eastern,2024,6,24.78,22.06,10.31,9.02,22.53,7.26,8.66,19.05,15.831,0
Eastern,2024,7,25.51,23.64,10.78,9.49,23.43,7.43,10.31,4.56,15.849,0
Eastern,2024,8,27.78,27.17,10.58,10.4,20.71,8.52,10.78,-1.86,10.711,0
Eastern,2024,9,26.66,27.28,11.31,9.55,22.44,7.94,10.58,6.9,4.536,0
Eastern,2024,10,25.28,23.63,10.49,8.27,20.77,8.33,11.31,-7.25,7.142,0
Eastern,2024,11,23.35,24.53,10.3,9.82,22.56,7.64,10.49,-1.81,7.138,0
Eastern,2024,12,27.66,27.36,12.74,11.83,22.58,8.43,10.3,23.69,16.518,1
Greater Accra,2003,1,5.6,6.56,2.83,3.23,4.88,3.16,,,,0
Greater Accra,2003,2,5.66,6.14,3.01,3.44,4.72,3.05,2.83,6.36,,0
Greater Accra,2003,3,5.87,6.04,2.63,2.96,4.92,2.71,3.01,-12.62,13.421,0
Greater Accra,2003,4,4.99,5.49,2.45,2.73,4.94,2.28,2.63,-6.84,9.729,0
Greater Accra,2003,5,4.94,5.88,2.36,2.57,4.6,2.18,2.45,-3.67,4.538,0
Greater Accra,2003,6,4.95,6.2,2.32,2.5,5.3,2.58,2.36,-1.69,2.598,0
Greater Accra,2003,7,5.18,6.25,2.64,2.95,4.47,2.4,2.32,13.79,9.56,0
Greater Accra,2003,8,5.54,6.35,2.97,2.95,5.06,2.65,2.64,12.5,8.589,0
Greater Accra,2003,9,6.04,7.26,2.95,2.88,4.52,2.82,2.97,-0.67,8.002,0
Greater Accra,2003,10,5.44,6.84,2.93,2.83,4.67,2.59,2.95,-0.68,7.607,0
Greater Accra,2003,11,5.16,6.61,2.92,2.81,5.42,2.58,2.93,-0.34,0.193,0
Greater Accra,2003,12,5.7,7.35,3.26,3.44,5.06,3.07,2.92,11.64,7.017,0
Greater Accra,2004,1,6.74,7.86,3.59,3.91,5.64,3.53,3.26,10.12,6.522,0
Greater Accra,2004,2,6.52,7.52,3.5,3.59,4.79,3.31,3.59,-2.51,7.768,0
Greater Accra,2004,3,6.58,6.65,2.91,3.54,5.42,2.77,3.5,-16.86,13.499,0
Greater Accra,2004,4,5.99,6.27,2.83,2.91,5.18,2.99,2.91,-2.75,8.217,0
Greater Accra,2004,5,5.58,6.85,2.62,3.04,5.49,2.56,2.83,-7.42,7.188,0
Greater Accra,2004,6,5.37,6.36,2.81,2.93,6.08,2.78,2.62,7.25,7.495,0
Greater Accra,2004,7,5.86,7.64,3.03,3.24,6.23,2.9,2.81,7.83,8.642,0
Greater Accra,2004,8,6.3,7.91,3.17,3.17,5.93,2.93,3.03,4.62,1.711,0
Greater Accra,2004,9,6.33,7.91,3.34,3.01,5.38,2.82,3.17,5.36,1.681,0
Greater Accra,2004,10,6.56,8.03,3.21,3.31,5.56,3.02,3.34,-3.89,5.14,0
Greater Accra,2004,11,6.8,7.51,2.94,3.05,6.03,2.67,3.21,-8.41,7.019,0
Greater Accra,2004,12,6.74,7.23,3.52,3.96,5.81,3.32,2.94,19.73,15.112,0
Greater Accra,2005,1,7.55,8.23,3.73,4.19,6.32,3.91,3.52,5.97,14.071,0
Greater Accra,2005,2,7.56,7.99,3.45,4.14,6.71,3.57,3.73,-7.51,13.62,0
Greater Accra,2005,3,7.85,7.61,3.23,4.13,5.95,3.15,3.45,-6.38,7.478,0
Greater Accra,2005,4,7.03,7.69,2.81,3.11,6.04,3.0,3.23,-13.0,3.541,0
Greater Accra,2005,5,6.59,7.4,2.79,3.59,6.01,2.8,2.81,-0.71,6.151,0
Greater Accra,2005,6,6.27,7.04,3.18,3.28,6.38,2.66,2.79,13.98,13.508,0
Greater Accra,2005,7,6.78,7.62,3.69,3.32,6.54,3.32,3.18,16.04,9.134,0
Greater Accra,2005,8,7.65,8.63,4.21,3.73,6.6,3.11,3.69,14.09,1.159,0
Greater Accra,2005,9,7.75,8.02,3.6,3.71,6.96,3.16,4.21,-14.49,17.091,0
Greater Accra,2005,10,7.36,7.88,3.74,3.21,6.86,2.85,3.6,3.89,14.484,0
Greater Accra,2005,11,7.28,7.97,3.44,3.26,6.78,2.93,3.74,-8.02,9.323,0
Greater Accra,2005,12,7.43,9.02,3.91,4.21,6.88,3.45,3.44,13.66,10.858,0
Greater Accra,2006,1,8.93,9.47,4.44,5.07,6.96,4.09,3.91,13.55,12.485,0
Greater Accra,2006,2,9.0,8.98,4.24,4.56,6.98,3.74,4.44,-4.5,10.453,0
Greater Accra,2006,3,8.16,8.41,3.6,4.34,6.83,3.76,4.24,-15.09,14.481,0
Greater Accra,2006,4,7.6,7.98,3.26,3.86,6.7,3.1,3.6,-9.44,5.299,0
Greater Accra,2006,5,7.76,7.84,3.12,3.56,7.25,3.19,3.26,-4.29,5.402,0
Greater Accra,2006,6,7.14,8.7,3.3,3.43,7.09,3.21,3.12,5.77,7.736,0
Greater Accra,2006,7,9.07,8.15,4.04,3.77,7.53,3.5,3.3,22.42,13.49,1
Greater Accra,2006,8,8.82,9.12,4.07,4.36,7.43,3.16,4.04,0.74,11.347,0
Greater Accra,2006,9,8.64,10.32,3.95,3.89,7.48,3.26,4.07,-2.95,13.707,0
Greater Accra,2006,10,8.21,9.02,3.97,3.88,7.91,3.2,3.95,0.51,2.067,0
Greater Accra,2006,11,8.26,8.28,3.78,3.58,7.07,3.15,3.97,-4.79,2.691,0
Greater Accra,2006,12,8.73,8.52,4.28,4.59,8.35,3.9,3.78,13.23,9.261,0
Greater Accra,2007,1,9.72,10.91,5.2,5.6,6.89,4.5,4.28,21.5,13.443,1
Greater Accra,2007,2,10.72,10.03,4.29,5.38,8.37,4.2,5.2,-17.5,20.55,0
Greater Accra,2007,3,9.4,9.1,4.03,4.9,7.95,3.67,4.29,-6.06,20.048,0
Greater Accra,2007,4,8.85,8.28,3.33,3.79,7.73,3.74,4.03,-17.37,6.568,0
Greater Accra,2007,5,8.08,8.84,3.45,4.05,7.42,3.33,3.33,3.6,10.496,0
Greater Accra,2007,6,8.58,9.72,3.49,4.18,7.84,3.06,3.45,1.16,11.468,0
Greater Accra,2007,7,9.29,8.94,4.0,3.98,8.08,3.72,3.49,14.61,7.166,0
Greater Accra,2007,8,10.39,10.66,4.19,4.15,8.29,3.9,4.0,4.75,6.964,0
Greater Accra,2007,9,9.21,9.8,4.26,4.14,8.88,3.83,4.19,1.67,6.76,0
Greater Accra,2007,10,8.59,9.69,4.27,3.99,8.38,3.63,4.26,0.23,2.309,0
Greater Accra,2007,11,8.73,9.89,4.05,3.91,8.55,3.31,4.27,-5.15,3.595,0
Greater Accra,2007,12,9.61,10.92,4.68,4.61,8.63,4.25,4.05,15.56,10.746,0
Greater Accra,2008,1,13.74,15.5,6.46,7.82,10.51,5.88,4.68,38.03,21.596,1
Greater Accra,2008,2,14.23,13.87,5.91,6.47,10.67,5.93,6.46,-8.51,23.275,0
Greater Accra,2008,3,14.85,13.63,5.54,6.08,10.8,5.31,5.91,-6.26,26.244,0
Greater Accra,2008,4,11.9,12.18,5.0,5.45,11.28,4.43,5.54,-9.75,1.769,0
Greater Accra,2008,5,10.34,11.77,4.85,4.79,10.52,4.58,5.0,-3.0,3.376,0
Greater Accra,2008,6,11.58,13.25,5.05,4.79,10.83,4.85,4.85,4.12,6.936,0
Greater Accra,2008,7,12.69,13.89,5.58,5.4,11.39,4.82,5.05,10.5,6.753,0
Greater Accra,2008,8,12.59,14.42,6.56,6.09,10.67,5.56,5.58,17.56,6.723,0
Greater Accra,2008,9,13.49,15.01,6.25,5.64,11.43,5.09,6.56,-4.73,11.392,0
Greater Accra,2008,10,12.85,14.94,5.81,4.78,11.13,4.57,6.25,-7.04,13.585,0
Greater Accra,2008,11,12.35,13.59,5.9,5.73,11.82,4.69,5.81,1.55,4.445,0
Greater Accra,2008,12,14.19,14.14,6.52,6.85,12.41,5.67,5.9,10.51,8.776,0
Greater Accra,2009,1,12.05,12.99,5.65,6.32,9.11,5.47,6.52,-13.34,12.047,0
Greater Accra,2009,2,12.53,11.75,5.24,5.86,9.78,4.96,5.65,-7.26,12.393,0
Greater Accra,2009,3,10.67,11.46,4.85,5.54,9.59,4.26,5.24,-7.44,3.459,0
Greater Accra,2009,4,10.17,10.39,4.16,5.2,9.38,4.04,4.85,-14.23,3.973,0
Greater Accra,2009,5,10.03,11.01,3.76,4.63,9.63,3.7,4.16,-9.62,3.467,0
Greater Accra,2009,6,9.76,11.3,4.48,4.53,10.33,3.73,3.76,19.15,18.089,0
Greater Accra,2009,7,10.93,11.38,5.14,4.44,9.68,4.22,4.48,14.73,15.493,0
Greater Accra,2009,8,11.38,11.48,5.19,5.05,10.48,4.23,5.14,0.97,9.481,0
Greater Accra,2009,9,11.4,13.38,5.53,4.97,9.84,4.68,5.19,6.55,6.921,0
Greater Accra,2009,10,11.66,11.34,4.62,4.53,9.26,4.06,5.53,-16.46,12.003,0
Greater Accra,2009,11,10.69,10.99,4.68,4.47,9.96,4.08,4.62,1.3,12.058,0
Greater Accra,2009,12,11.27,12.33,6.08,5.79,9.35,4.47,4.68,29.91,23.396,1
Greater Accra,2010,1,12.8,11.83,6.26,6.37,10.01,5.64,6.08,2.96,16.06,0
Greater Accra,2010,2,13.79,13.33,5.59,6.49,10.06,5.1,6.26,-10.7,20.664,0
Greater Accra,2010,3,12.9,11.84,5.25,5.6,11.24,4.44,5.59,-6.08,6.948,0
Greater Accra,2010,4,12.33,12.14,4.98,4.45,11.21,4.02,5.25,-5.14,2.976,0
Greater Accra,2010,5,11.57,12.36,4.14,4.63,10.48,3.71,4.98,-16.87,6.518,0
Greater Accra,2010,6,10.96,11.57,5.07,4.75,11.14,4.11,4.14,22.46,20.192,1
Greater Accra,2010,7,12.73,12.93,5.18,5.19,10.36,4.44,5.07,2.17,19.668,0
Greater Accra,2010,8,13.54,12.15,6.09,5.46,9.88,4.22,5.18,17.57,10.589,0
Greater Accra,2010,9,11.54,13.84,5.47,4.78,10.99,4.59,6.09,-10.18,13.903,0
Greater Accra,2010,10,12.13,12.67,5.86,4.89,10.97,4.19,5.47,7.13,14.016,0
Greater Accra,2010,11,11.23,12.83,5.16,4.76,10.34,4.22,5.86,-11.95,10.542,0
Greater Accra,2010,12,12.75,13.7,5.62,5.9,10.43,4.34,5.16,8.91,11.564,0
Greater Accra,2011,1,13.72,14.4,6.76,6.78,11.5,5.68,5.62,20.28,16.346,1
